task,dataset,seed,fold,projection_count,projected_columns,k,n_features_selected,downstream_model,accuracy,f1,f1_macro,balanced_accuracy,roc_auc,auc
classification,wine,3,2,20,40,5,5,lr,0.8888888888888888,0.887738670347366,0.8930296756383713,0.8968253968253969,0.9926346801346801,0.9926346801346801
classification,wine,3,2,20,40,5,5,svm,0.9166666666666666,0.9157848324514991,0.9193121693121693,0.9246031746031745,0.9937920875420877,0.9937920875420877
classification,wine,3,2,20,40,5,5,knn,0.9166666666666666,0.9157848324514991,0.9193121693121693,0.9246031746031745,0.9950547138047138,0.9950547138047138
classification,wine,3,2,20,40,10,10,lr,0.9722222222222222,0.972097284690988,0.9740129935032483,0.9722222222222222,0.9963173400673401,0.9963173400673401
classification,wine,3,2,20,40,10,10,svm,0.9722222222222222,0.972097284690988,0.9740129935032483,0.9722222222222222,0.9987373737373737,0.9987373737373737
classification,wine,3,2,20,40,10,10,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,2,20,40,13,13,lr,0.9722222222222222,0.9719701552732407,0.9709618874773139,0.9666666666666667,1.0,1.0
classification,wine,3,2,20,40,13,13,svm,0.9722222222222222,0.972097284690988,0.9740129935032483,0.9722222222222222,1.0,1.0
classification,wine,3,2,20,40,13,13,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,2,40,80,5,5,lr,0.8888888888888888,0.887738670347366,0.8930296756383713,0.8968253968253969,0.9926346801346801,0.9926346801346801
classification,wine,3,2,40,80,5,5,svm,0.9166666666666666,0.9157848324514991,0.9193121693121693,0.9246031746031745,0.9937920875420877,0.9937920875420877
classification,wine,3,2,40,80,5,5,knn,0.9166666666666666,0.9157848324514991,0.9193121693121693,0.9246031746031745,0.9950547138047138,0.9950547138047138
classification,wine,3,2,40,80,10,10,lr,0.9722222222222222,0.972097284690988,0.9740129935032483,0.9722222222222222,0.9963173400673401,0.9963173400673401
classification,wine,3,2,40,80,10,10,svm,0.9722222222222222,0.972097284690988,0.9740129935032483,0.9722222222222222,0.9987373737373737,0.9987373737373737
classification,wine,3,2,40,80,10,10,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,2,40,80,13,13,lr,0.9722222222222222,0.9719701552732407,0.9709618874773139,0.9666666666666667,1.0,1.0
classification,wine,3,2,40,80,13,13,svm,0.9722222222222222,0.972097284690988,0.9740129935032483,0.9722222222222222,1.0,1.0
classification,wine,3,2,40,80,13,13,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,3,5,10,5,5,lr,0.9428571428571428,0.9428571428571428,0.9484126984126985,0.9484126984126985,0.9920733510795624,0.9920733510795624
classification,wine,3,3,5,10,5,5,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,3,5,10,5,5,knn,0.9714285714285714,0.9714708994708994,0.974320987654321,0.9761904761904763,0.9973972197574682,0.9973972197574682
classification,wine,3,3,5,10,10,10,lr,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,0.9986394557823128,0.9986394557823128
classification,wine,3,3,5,10,10,10,svm,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,1.0,1.0
classification,wine,3,3,5,10,10,10,knn,0.9428571428571428,0.9419826489300174,0.9434817813765183,0.9523809523809524,0.9986394557823128,0.9986394557823128
classification,wine,3,3,5,10,13,13,lr,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,1.0,1.0
classification,wine,3,3,5,10,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,3,5,10,13,13,knn,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,0.9788592360020932,0.9788592360020932
classification,wine,3,3,10,20,5,5,lr,0.9428571428571428,0.9428571428571428,0.9484126984126985,0.9484126984126985,0.9920733510795624,0.9920733510795624
classification,wine,3,3,10,20,5,5,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,3,10,20,5,5,knn,0.9714285714285714,0.9714708994708994,0.974320987654321,0.9761904761904763,0.9973972197574682,0.9973972197574682
classification,wine,3,3,10,20,10,10,lr,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,0.9986394557823128,0.9986394557823128
classification,wine,3,3,10,20,10,10,svm,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,1.0,1.0
classification,wine,3,3,10,20,10,10,knn,0.9428571428571428,0.9419826489300174,0.9434817813765183,0.9523809523809524,0.9986394557823128,0.9986394557823128
classification,wine,3,3,10,20,13,13,lr,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,1.0,1.0
classification,wine,3,3,10,20,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,3,10,20,13,13,knn,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,0.9788592360020932,0.9788592360020932
classification,wine,3,3,20,40,5,5,lr,0.9428571428571428,0.9428571428571428,0.9484126984126985,0.9484126984126985,0.9920733510795624,0.9920733510795624
classification,wine,3,3,20,40,5,5,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,3,20,40,5,5,knn,0.9714285714285714,0.9714708994708994,0.974320987654321,0.9761904761904763,0.9973972197574682,0.9973972197574682
classification,wine,3,3,20,40,10,10,lr,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,0.9986394557823128,0.9986394557823128
classification,wine,3,3,20,40,10,10,svm,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,1.0,1.0
classification,wine,3,3,20,40,10,10,knn,0.9428571428571428,0.9419826489300174,0.9434817813765183,0.9523809523809524,0.9986394557823128,0.9986394557823128
classification,wine,3,3,20,40,13,13,lr,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,1.0,1.0
classification,wine,3,3,20,40,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,3,20,40,13,13,knn,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,0.9788592360020932,0.9788592360020932
classification,wine,3,3,40,80,5,5,lr,0.9428571428571428,0.9428571428571428,0.9484126984126985,0.9484126984126985,0.9920733510795624,0.9920733510795624
classification,wine,3,3,40,80,5,5,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,3,40,80,5,5,knn,0.9714285714285714,0.9714708994708994,0.974320987654321,0.9761904761904763,0.9973972197574682,0.9973972197574682
classification,wine,3,3,40,80,10,10,lr,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,0.9986394557823128,0.9986394557823128
classification,wine,3,3,40,80,10,10,svm,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,1.0,1.0
classification,wine,3,3,40,80,10,10,knn,0.9428571428571428,0.9419826489300174,0.9434817813765183,0.9523809523809524,0.9986394557823128,0.9986394557823128
classification,wine,3,3,40,80,13,13,lr,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,1.0,1.0
classification,wine,3,3,40,80,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,3,40,80,13,13,knn,0.9714285714285714,0.971651350598719,0.9701104613385314,0.9761904761904763,0.9788592360020932,0.9788592360020932
classification,wine,3,4,5,10,5,5,lr,0.9714285714285714,0.9716878402903812,0.9709618874773139,0.9777777777777779,1.0,1.0
classification,wine,3,4,5,10,5,5,svm,0.9714285714285714,0.9715570786035554,0.9740129935032483,0.9777777777777779,1.0,1.0
classification,wine,3,4,5,10,5,5,knn,0.9428571428571428,0.9431972789115646,0.9484126984126985,0.9555555555555556,0.9947619047619046,0.9947619047619046
classification,wine,3,4,5,10,10,10,lr,0.9714285714285714,0.9716878402903812,0.9709618874773139,0.9777777777777779,1.0,1.0
classification,wine,3,4,5,10,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,5,10,10,10,knn,0.9714285714285714,0.9715570786035554,0.9740129935032483,0.9777777777777779,1.0,1.0
classification,wine,3,4,5,10,13,13,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,5,10,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,5,10,13,13,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,10,20,5,5,lr,0.9714285714285714,0.9716878402903812,0.9709618874773139,0.9777777777777779,1.0,1.0
classification,wine,3,4,10,20,5,5,svm,0.9714285714285714,0.9715570786035554,0.9740129935032483,0.9777777777777779,1.0,1.0
classification,wine,3,4,10,20,5,5,knn,0.9428571428571428,0.9431972789115646,0.9484126984126985,0.9555555555555556,0.9947619047619046,0.9947619047619046
classification,wine,3,4,10,20,10,10,lr,0.9714285714285714,0.9716878402903812,0.9709618874773139,0.9777777777777779,1.0,1.0
classification,wine,3,4,10,20,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,10,20,10,10,knn,0.9714285714285714,0.9715570786035554,0.9740129935032483,0.9777777777777779,1.0,1.0
classification,wine,3,4,10,20,13,13,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,10,20,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,10,20,13,13,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,20,40,5,5,lr,0.9714285714285714,0.9716878402903812,0.9709618874773139,0.9777777777777779,1.0,1.0
classification,wine,3,4,20,40,5,5,svm,0.9714285714285714,0.9715570786035554,0.9740129935032483,0.9777777777777779,1.0,1.0
classification,wine,3,4,20,40,5,5,knn,0.9428571428571428,0.9431972789115646,0.9484126984126985,0.9555555555555556,0.9947619047619046,0.9947619047619046
classification,wine,3,4,20,40,10,10,lr,0.9714285714285714,0.9716878402903812,0.9709618874773139,0.9777777777777779,1.0,1.0
classification,wine,3,4,20,40,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,20,40,10,10,knn,0.9714285714285714,0.9715570786035554,0.9740129935032483,0.9777777777777779,1.0,1.0
classification,wine,3,4,20,40,13,13,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,20,40,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,20,40,13,13,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,40,80,5,5,lr,0.9714285714285714,0.9716878402903812,0.9709618874773139,0.9777777777777779,1.0,1.0
classification,wine,3,4,40,80,5,5,svm,0.9714285714285714,0.9715570786035554,0.9740129935032483,0.9777777777777779,1.0,1.0
classification,wine,3,4,40,80,5,5,knn,0.9428571428571428,0.9431972789115646,0.9484126984126985,0.9555555555555556,0.9947619047619046,0.9947619047619046
classification,wine,3,4,40,80,10,10,lr,0.9714285714285714,0.9716878402903812,0.9709618874773139,0.9777777777777779,1.0,1.0
classification,wine,3,4,40,80,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,40,80,10,10,knn,0.9714285714285714,0.9715570786035554,0.9740129935032483,0.9777777777777779,1.0,1.0
classification,wine,3,4,40,80,13,13,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,40,80,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,3,4,40,80,13,13,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,5,10,5,5,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,5,10,5,5,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,5,10,5,5,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,5,10,10,10,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,5,10,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,5,10,10,10,knn,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,1.0,1.0
classification,wine,4,0,5,10,13,13,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,5,10,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,5,10,13,13,knn,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,1.0,1.0
classification,wine,4,0,10,20,5,5,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,10,20,5,5,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,10,20,5,5,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,10,20,10,10,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,10,20,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,10,20,10,10,knn,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,1.0,1.0
classification,wine,4,0,10,20,13,13,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,10,20,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,10,20,13,13,knn,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,1.0,1.0
classification,wine,4,0,20,40,5,5,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,20,40,5,5,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,20,40,5,5,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,20,40,10,10,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,20,40,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,20,40,10,10,knn,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,1.0,1.0
classification,wine,4,0,20,40,13,13,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,20,40,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,20,40,13,13,knn,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,1.0,1.0
classification,wine,4,0,40,80,5,5,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,40,80,5,5,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,40,80,5,5,knn,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,40,80,10,10,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,40,80,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,40,80,10,10,knn,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,1.0,1.0
classification,wine,4,0,40,80,13,13,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,40,80,13,13,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,0,40,80,13,13,knn,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,1.0,1.0
classification,wine,4,1,5,10,5,5,lr,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,0.9963173400673401,0.9963173400673401
classification,wine,4,1,5,10,5,5,svm,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,0.9803240740740742,0.9803240740740742
classification,wine,4,1,5,10,5,5,knn,0.8611111111111112,0.8546123763515069,0.8640441683919944,0.8809523809523809,0.9791666666666666,0.9791666666666666
classification,wine,4,1,5,10,10,10,lr,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,0.9963173400673401,0.9963173400673401
classification,wine,4,1,5,10,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,1,5,10,10,10,knn,0.9444444444444444,0.9444444444444444,0.9487179487179488,0.9523809523809524,1.0,1.0
classification,wine,4,1,5,10,13,13,lr,0.9166666666666666,0.9165292147748288,0.9197780776728145,0.919047619047619,0.9974747474747474,0.9974747474747474
classification,wine,4,1,5,10,13,13,svm,0.9722222222222222,0.9719701552732407,0.9709618874773139,0.9666666666666667,0.9974747474747474,0.9974747474747474
classification,wine,4,1,5,10,13,13,knn,0.9166666666666666,0.9162962962962963,0.9229629629629629,0.9285714285714285,0.9779040404040403,0.9779040404040403
classification,wine,4,1,10,20,5,5,lr,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,0.9963173400673401,0.9963173400673401
classification,wine,4,1,10,20,5,5,svm,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,0.9803240740740742,0.9803240740740742
classification,wine,4,1,10,20,5,5,knn,0.8611111111111112,0.8546123763515069,0.8640441683919944,0.8809523809523809,0.9791666666666666,0.9791666666666666
classification,wine,4,1,10,20,10,10,lr,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,0.9963173400673401,0.9963173400673401
classification,wine,4,1,10,20,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,1,10,20,10,10,knn,0.9444444444444444,0.9444444444444444,0.9487179487179488,0.9523809523809524,1.0,1.0
classification,wine,4,1,10,20,13,13,lr,0.9166666666666666,0.9165292147748288,0.9197780776728145,0.919047619047619,0.9974747474747474,0.9974747474747474
classification,wine,4,1,10,20,13,13,svm,0.9722222222222222,0.9719701552732407,0.9709618874773139,0.9666666666666667,0.9974747474747474,0.9974747474747474
classification,wine,4,1,10,20,13,13,knn,0.9166666666666666,0.9162962962962963,0.9229629629629629,0.9285714285714285,0.9779040404040403,0.9779040404040403
classification,wine,4,1,20,40,5,5,lr,0.9444444444444444,0.9444444444444444,0.9484126984126985,0.9484126984126985,0.9951599326599327,0.9951599326599327
classification,wine,4,1,20,40,5,5,svm,0.9166666666666666,0.9162962962962963,0.9229629629629629,0.9285714285714285,0.9876893939393939,0.9876893939393939
classification,wine,4,1,20,40,5,5,knn,0.8888888888888888,0.8875661375661376,0.8968253968253969,0.9047619047619048,0.97795664983165,0.97795664983165
classification,wine,4,1,20,40,10,10,lr,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,0.9963173400673401,0.9963173400673401
classification,wine,4,1,20,40,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,1,20,40,10,10,knn,0.9444444444444444,0.9444444444444444,0.9487179487179488,0.9523809523809524,1.0,1.0
classification,wine,4,1,20,40,13,13,lr,0.9166666666666666,0.9165292147748288,0.9197780776728145,0.919047619047619,0.9974747474747474,0.9974747474747474
classification,wine,4,1,20,40,13,13,svm,0.9722222222222222,0.9719701552732407,0.9709618874773139,0.9666666666666667,0.9974747474747474,0.9974747474747474
classification,wine,4,1,20,40,13,13,knn,0.9166666666666666,0.9162962962962963,0.9229629629629629,0.9285714285714285,0.9779040404040403,0.9779040404040403
classification,wine,4,1,40,80,5,5,lr,0.9444444444444444,0.9444444444444444,0.9484126984126985,0.9484126984126985,0.9951599326599327,0.9951599326599327
classification,wine,4,1,40,80,5,5,svm,0.9166666666666666,0.9162962962962963,0.9229629629629629,0.9285714285714285,0.9876893939393939,0.9876893939393939
classification,wine,4,1,40,80,5,5,knn,0.8888888888888888,0.8875661375661376,0.8968253968253969,0.9047619047619048,0.97795664983165,0.97795664983165
classification,wine,4,1,40,80,10,10,lr,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,0.9963173400673401,0.9963173400673401
classification,wine,4,1,40,80,10,10,svm,1.0,1.0,1.0,1.0,1.0,1.0
classification,wine,4,1,40,80,10,10,knn,0.9444444444444444,0.9444444444444444,0.9487179487179488,0.9523809523809524,1.0,1.0
classification,wine,4,1,40,80,13,13,lr,0.9166666666666666,0.9165292147748288,0.9197780776728145,0.919047619047619,0.9974747474747474,0.9974747474747474
classification,wine,4,1,40,80,13,13,svm,0.9722222222222222,0.9719701552732407,0.9709618874773139,0.9666666666666667,0.9974747474747474,0.9974747474747474
classification,wine,4,1,40,80,13,13,knn,0.9166666666666666,0.9162962962962963,0.9229629629629629,0.9285714285714285,0.9779040404040403,0.9779040404040403
classification,wine,4,2,5,10,5,5,lr,0.9166666666666666,0.9157848324514991,0.9193121693121693,0.9246031746031745,0.9963173400673401,0.9963173400673401
classification,wine,4,2,5,10,5,5,svm,0.9166666666666666,0.9147474747474748,0.9163636363636364,0.9285714285714285,1.0,1.0
classification,wine,4,2,5,10,5,5,knn,0.9722222222222222,0.9722633744855966,0.974320987654321,0.9761904761904763,1.0,1.0
classification,wine,4,2,5,10,10,10,lr,0.8888888888888888,0.8871406371406372,0.8906371406371406,0.9007936507936508,0.9878674566174566,0.9878674566174566
classification,wine,4,2,5,10,10,10,svm,0.9166666666666666,0.9170448445810765,0.9181671790367442,0.9246031746031745,0.9891300828800829,0.9891300828800829
classification,wine,4,2,5,10,10,10,knn,0.9166666666666666,0.9170448445810765,0.9181671790367442,0.9246031746031745,0.9728535353535354,0.9728535353535354
classification,wine,4,2,5,10,13,13,lr,0.9444444444444444,0.9448329448329448,0.9440559440559441,0.9523809523809524,0.9964063714063713,0.9964063714063713
classification,wine,4,2,5,10,13,13,svm,0.9166666666666666,0.9174995835415625,0.9176911544227887,0.915079365079365,0.992812742812743,0.992812742812743
