experiment,task,dataset_type,variant,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
optimization_ablation,clf,clf_toeplitz,cif_no_scan_mute,100,1000,0.9,0.08944271909999157,0.9,0.08944271909999157,0.9,0.08944271909999152,0.8202020202020203,0.12638781672417823,0.8406331914484285,0.03913989711282738,0.7986112113123152,0.05972248217112357,32.12919106699992,3.0363957538533906,,,,,,,,
optimization_ablation,clf,clf_toeplitz,cif_all_off,100,1000,0.9200000000000002,0.07483314773547882,0.9200000000000002,0.07483314773547882,0.9200000000000002,0.07483314773547878,0.7717171717171718,0.09950392206888689,0.8364163239785489,0.04313322041554334,0.7970192145828824,0.05707880147552399,235.9158297596001,8.911613557073759,,,,,,,,
optimization_ablation,clf,clf_toeplitz,rf,100,1000,0.9800000000000001,0.039999999999999994,0.9800000000000001,0.039999999999999994,0.9800000000000001,0.039999999999999994,0.795959595959596,0.12144758274900312,0.8430211865425775,0.04028400794616744,0.7976059928336098,0.05657365327726452,0.20267898599959153,0.018875047825996243,,,,,,,,
optimization_ablation,clf,clf_toeplitz,et,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.8202020202020203,0.12638781672417823,0.8414279873986967,0.04034344597713083,0.7996176322054686,0.05212680386561919,0.14531499980075752,0.0013860489880768907,,,,,,,,
optimization_ablation,clf,clf_toeplitz,cit,100,1000,0.32,0.040000000000000015,0.32,0.040000000000000015,0.32,0.040000000000000036,0.7454545454545455,0.1348248380885946,0.8218262270639443,0.05391967523888966,0.7827886395882934,0.058307260116722215,13.94570805279982,4.8803786410111485,,,,,,,,
optimization_ablation,clf,clf_confounder,cif_default,120,1000,0.38,0.040000000000000015,0.38,0.040000000000000015,0.38000000000000006,0.040000000000000036,0.8672268907563027,0.09645946119181004,0.7916143616381695,0.07334842750891032,0.8413895101363538,0.03827037973632609,29.349065016399617,2.534192323590891,0.64,0.14966629547095767,0.62,0.039999999999999994,,,,
optimization_ablation,clf,clf_confounder,cif_no_scan,120,1000,0.4,0.0,0.4,0.0,0.4000000000000001,0.0,0.9142857142857143,0.027820076230666957,0.7864127167352042,0.08102819342338194,0.836410311906308,0.05802442534276844,32.06138912020033,2.9998314593839255,0.52,0.09797958971132711,0.6,0.0,,,,
optimization_ablation,clf,clf_confounder,cif_no_mute,120,1000,0.38,0.040000000000000015,0.38,0.040000000000000015,0.38000000000000006,0.040000000000000036,0.8672268907563027,0.09645946119181004,0.7930091623980954,0.07247343809600622,0.8447911406103457,0.03506368138814762,29.531120844199904,2.2240518673271112,0.64,0.14966629547095767,0.62,0.039999999999999994,,,,
optimization_ablation,clf,clf_confounder,cif_no_adaptive,120,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38,0.07483314773547885,0.8655462184873951,0.09492451258112898,0.7896123415818963,0.06699443770671831,0.8158033330928504,0.046050642457910365,223.6648069709998,24.568912839204984,0.6400000000000001,0.14966629547095767,0.6199999999999999,0.0748331477354788,,,,
optimization_ablation,clf,clf_confounder,cif_no_bootstrap,120,1000,0.36,0.08,0.36,0.08,0.3600000000000001,0.08,0.853781512605042,0.10050363958135161,0.7890123367722386,0.0742439282359727,0.8216073876343699,0.0549562885713592,36.40318014479963,4.29410108952206,0.64,0.08000000000000003,0.64,0.08000000000000003,,,,
